Common Name,Official MSA Name,parcl_id,date,pct_gross_yield_single_family,investor_purchase_to_sale_ratio_all_properties
San Diego,San Diego-Chula Vista-Carlsbad,2900332,2020-05-01,5.01,1.09
San Diego,San Diego-Chula Vista-Carlsbad,2900332,2020-04-01,5.2,0.98
San Diego,San Diego-Chula Vista-Carlsbad,2900332,2020-03-01,4.81,1.24
San Diego,San Diego-Chula Vista-Carlsbad,2900332,2020-02-01,5.09,1.3
San Diego,San Diego-Chula Vista-Carlsbad,2900332,2020-01-01,5.14,1.35
San Diego,San Diego-Chula Vista-Carlsbad,2900332,2019-12-01,5.82,1.34
San Diego,San Diego-Chula Vista-Carlsbad,2900332,2019-11-01,5.75,1.34
San Diego,San Diego-Chula Vista-Carlsbad,2900332,2019-10-01,5.48,1.44
San Diego,San Diego-Chula Vista-Carlsbad,2900332,2019-09-01,5.15,1.42
San Diego,San Diego-Chula Vista-Carlsbad,2900332,2019-08-01,5.4,1.44
San Diego,San Diego-Chula Vista-Carlsbad,2900332,2019-07-01,5.49,1.33
San Diego,San Diego-Chula Vista-Carlsbad,2900332,2019-06-01,5.41,1.43
San Diego,San Diego-Chula Vista-Carlsbad,2900332,2019-05-01,5.67,1.45
San Diego,San Diego-Chula Vista-Carlsbad,2900332,2019-04-01,5.16,1.49
San Diego,San Diego-Chula Vista-Carlsbad,2900332,2019-03-01,5.44,1.5
San Diego,San Diego-Chula Vista-Carlsbad,2900332,2019-02-01,5.62,1.84
Denver,Denver-Aurora-Centennial,2899750,2024-01-01,4.81,1.64
Denver,Denver-Aurora-Centennial,2899750,2023-12-01,5.05,1.7
Denver,Denver-Aurora-Centennial,2899750,2023-11-01,5.11,1.46
Denver,Denver-Aurora-Centennial,2899750,2023-10-01,4.95,1.47
Denver,Denver-Aurora-Centennial,2899750,2023-09-01,4.73,1.61
Denver,Denver-Aurora-Centennial,2899750,2023-08-01,4.83,1.5
Denver,Denver-Aurora-Centennial,2899750,2023-07-01,4.72,1.39
Denver,Denver-Aurora-Centennial,2899750,2023-06-01,4.64,1.5
Denver,Denver-Aurora-Centennial,2899750,2023-05-01,4.54,1.44
Denver,Denver-Aurora-Centennial,2899750,2023-04-01,4.45,1.36
Denver,Denver-Aurora-Centennial,2899750,2023-03-01,4.52,1.34
Denver,Denver-Aurora-Centennial,2899750,2023-02-01,4.61,1.3
Denver,Denver-Aurora-Centennial,2899750,2023-01-01,4.68,1.5
Denver,Denver-Aurora-Centennial,2899750,2022-12-01,5.01,1.43
Denver,Denver-Aurora-Centennial,2899750,2022-11-01,4.96,1.44
Denver,Denver-Aurora-Centennial,2899750,2022-10-01,4.83,1.33
Denver,Denver-Aurora-Centennial,2899750,2022-09-01,5.0,1.24
Denver,Denver-Aurora-Centennial,2899750,2022-08-01,5.0,1.33
Denver,Denver-Aurora-Centennial,2899750,2022-07-01,4.89,1.46
Denver,Denver-Aurora-Centennial,2899750,2022-06-01,4.83,1.43
Denver,Denver-Aurora-Centennial,2899750,2022-05-01,4.51,1.25
Denver,Denver-Aurora-Centennial,2899750,2022-04-01,4.6,1.19
Denver,Denver-Aurora-Centennial,2899750,2022-03-01,4.67,1.2
Denver,Denver-Aurora-Centennial,2899750,2022-02-01,4.56,1.1
Denver,Denver-Aurora-Centennial,2899750,2022-01-01,4.8,0.99
Denver,Denver-Aurora-Centennial,2899750,2021-12-01,5.13,1.02
Denver,Denver-Aurora-Centennial,2899750,2021-11-01,4.83,1.12
Denver,Denver-Aurora-Centennial,2899750,2021-10-01,4.94,1.07
Denver,Denver-Aurora-Centennial,2899750,2021-09-01,4.67,1.11
Denver,Denver-Aurora-Centennial,2899750,2021-08-01,5.02,1.25
Denver,Denver-Aurora-Centennial,2899750,2021-07-01,4.89,1.04
Denver,Denver-Aurora-Centennial,2899750,2021-06-01,4.8,1.0
Denver,Denver-Aurora-Centennial,2899750,2021-05-01,4.57,1.05
Denver,Denver-Aurora-Centennial,2899750,2021-04-01,4.48,1.03
Denver,Denver-Aurora-Centennial,2899750,2021-03-01,4.78,0.95
Denver,Denver-Aurora-Centennial,2899750,2021-02-01,4.77,1.02
Denver,Denver-Aurora-Centennial,2899750,2021-01-01,4.83,1.16
Denver,Denver-Aurora-Centennial,2899750,2020-12-01,5.21,1.15
Denver,Denver-Aurora-Centennial,2899750,2020-11-01,5.52,1.2
Denver,Denver-Aurora-Centennial,2899750,2020-10-01,5.22,1.11
Denver,Denver-Aurora-Centennial,2899750,2020-09-01,5.35,1.11
Denver,Denver-Aurora-Centennial,2899750,2020-08-01,5.78,1.0
Denver,Denver-Aurora-Centennial,2899750,2020-07-01,5.44,0.95
Denver,Denver-Aurora-Centennial,2899750,2020-06-01,5.81,1.11
Denver,Denver-Aurora-Centennial,2899750,2020-05-01,5.35,0.94
Denver,Denver-Aurora-Centennial,2899750,2020-04-01,5.68,0.88
Denver,Denver-Aurora-Centennial,2899750,2020-03-01,5.89,1.0
Denver,Denver-Aurora-Centennial,2899750,2020-02-01,5.8,1.19
Denver,Denver-Aurora-Centennial,2899750,2020-01-01,5.93,1.22
Denver,Denver-Aurora-Centennial,2899750,2019-12-01,6.01,1.41
Denver,Denver-Aurora-Centennial,2899750,2019-11-01,6.06,1.32
Denver,Denver-Aurora-Centennial,2899750,2019-10-01,5.65,1.33
Denver,Denver-Aurora-Centennial,2899750,2019-09-01,6.26,1.3
Denver,Denver-Aurora-Centennial,2899750,2019-08-01,5.79,1.41
Denver,Denver-Aurora-Centennial,2899750,2019-07-01,5.97,1.49
Denver,Denver-Aurora-Centennial,2899750,2019-06-01,6.13,1.27
Denver,Denver-Aurora-Centennial,2899750,2019-05-01,5.86,1.27
Denver,Denver-Aurora-Centennial,2899750,2019-04-01,5.9,1.31
Denver,Denver-Aurora-Centennial,2899750,2019-03-01,5.86,1.32
Denver,Denver-Aurora-Centennial,2899750,2019-02-01,6.13,1.45
Baltimore,Baltimore-Columbia-Towson,2887292,2024-01-01,6.08,1.38
Baltimore,Baltimore-Columbia-Towson,2887292,2023-12-01,6.26,0.91
Baltimore,Baltimore-Columbia-Towson,2887292,2023-11-01,6.08,1.03
Baltimore,Baltimore-Columbia-Towson,2887292,2023-10-01,5.92,1.13
Baltimore,Baltimore-Columbia-Towson,2887292,2023-09-01,6.0,1.13
Baltimore,Baltimore-Columbia-Towson,2887292,2023-08-01,6.08,0.81
Baltimore,Baltimore-Columbia-Towson,2887292,2023-07-01,5.71,0.75
Baltimore,Baltimore-Columbia-Towson,2887292,2023-06-01,5.54,0.86
Baltimore,Baltimore-Columbia-Towson,2887292,2023-05-01,5.86,0.91
Baltimore,Baltimore-Columbia-Towson,2887292,2023-04-01,5.76,0.98
Baltimore,Baltimore-Columbia-Towson,2887292,2023-03-01,5.92,0.93
Baltimore,Baltimore-Columbia-Towson,2887292,2023-02-01,6.17,0.87
Baltimore,Baltimore-Columbia-Towson,2887292,2023-01-01,6.17,1.16
Baltimore,Baltimore-Columbia-Towson,2887292,2022-12-01,6.71,0.85
Baltimore,Baltimore-Columbia-Towson,2887292,2022-11-01,6.08,0.96
Baltimore,Baltimore-Columbia-Towson,2887292,2022-10-01,5.86,0.83
Baltimore,Baltimore-Columbia-Towson,2887292,2022-09-01,5.36,0.88
Baltimore,Baltimore-Columbia-Towson,2887292,2022-08-01,5.67,0.73
Baltimore,Baltimore-Columbia-Towson,2887292,2022-07-01,5.37,0.69
Baltimore,Baltimore-Columbia-Towson,2887292,2022-06-01,4.88,0.71
Baltimore,Baltimore-Columbia-Towson,2887292,2022-05-01,5.13,0.75
Baltimore,Baltimore-Columbia-Towson,2887292,2022-04-01,5.89,0.77
Baltimore,Baltimore-Columbia-Towson,2887292,2022-03-01,6.71,0.82
Baltimore,Baltimore-Columbia-Towson,2887292,2022-02-01,6.37,0.8
Baltimore,Baltimore-Columbia-Towson,2887292,2022-01-01,6.65,0.94
Baltimore,Baltimore-Columbia-Towson,2887292,2021-12-01,6.83,0.79
Baltimore,Baltimore-Columbia-Towson,2887292,2021-11-01,6.97,0.69
Baltimore,Baltimore-Columbia-Towson,2887292,2021-10-01,6.92,0.67
Baltimore,Baltimore-Columbia-Towson,2887292,2021-09-01,6.51,0.68
Baltimore,Baltimore-Columbia-Towson,2887292,2021-08-01,7.49,0.67
Baltimore,Baltimore-Columbia-Towson,2887292,2021-07-01,6.77,0.69
Baltimore,Baltimore-Columbia-Towson,2887292,2021-06-01,6.53,0.72
Baltimore,Baltimore-Columbia-Towson,2887292,2021-05-01,7.42,0.62
Baltimore,Baltimore-Columbia-Towson,2887292,2021-04-01,5.71,0.51
Baltimore,Baltimore-Columbia-Towson,2887292,2021-03-01,5.67,0.68
Baltimore,Baltimore-Columbia-Towson,2887292,2021-02-01,6.67,0.61
Baltimore,Baltimore-Columbia-Towson,2887292,2021-01-01,7.45,1.12
Baltimore,Baltimore-Columbia-Towson,2887292,2020-12-01,6.32,1.04
Baltimore,Baltimore-Columbia-Towson,2887292,2020-11-01,6.77,1.12
Baltimore,Baltimore-Columbia-Towson,2887292,2020-10-01,6.28,1.06
Baltimore,Baltimore-Columbia-Towson,2887292,2020-09-01,6.19,1.05
Baltimore,Baltimore-Columbia-Towson,2887292,2020-08-01,6.62,0.85
Baltimore,Baltimore-Columbia-Towson,2887292,2020-07-01,6.26,0.91
Baltimore,Baltimore-Columbia-Towson,2887292,2020-06-01,7.0,0.98
Baltimore,Baltimore-Columbia-Towson,2887292,2020-05-01,5.91,0.99
Baltimore,Baltimore-Columbia-Towson,2887292,2020-04-01,7.32,1.03
Baltimore,Baltimore-Columbia-Towson,2887292,2020-03-01,6.24,1.25
Baltimore,Baltimore-Columbia-Towson,2887292,2020-02-01,6.86,1.6
Baltimore,Baltimore-Columbia-Towson,2887292,2020-01-01,7.27,1.4
Baltimore,Baltimore-Columbia-Towson,2887292,2019-12-01,7.96,1.28
Baltimore,Baltimore-Columbia-Towson,2887292,2019-11-01,7.31,1.36
Baltimore,Baltimore-Columbia-Towson,2887292,2019-10-01,7.07,1.31
Baltimore,Baltimore-Columbia-Towson,2887292,2019-09-01,6.6,1.35
Baltimore,Baltimore-Columbia-Towson,2887292,2019-08-01,7.85,1.31
Baltimore,Baltimore-Columbia-Towson,2887292,2019-07-01,7.42,1.08
Baltimore,Baltimore-Columbia-Towson,2887292,2019-06-01,7.66,1.23
Baltimore,Baltimore-Columbia-Towson,2887292,2019-05-01,6.83,1.25
Baltimore,Baltimore-Columbia-Towson,2887292,2019-04-01,6.19,1.44
Baltimore,Baltimore-Columbia-Towson,2887292,2019-03-01,6.85,1.26
Baltimore,Baltimore-Columbia-Towson,2887292,2019-02-01,8.16,1.67
St. Louis,St. Louis,2900321,2024-01-01,6.37,1.19
St. Louis,St. Louis,2900321,2023-12-01,7.05,1.26
St. Louis,St. Louis,2900321,2023-11-01,6.48,1.56
St. Louis,St. Louis,2900321,2023-10-01,6.51,1.55
St. Louis,St. Louis,2900321,2023-09-01,6.33,1.14
St. Louis,St. Louis,2900321,2023-08-01,6.35,1.0
St. Louis,St. Louis,2900321,2023-07-01,6.18,1.07
St. Louis,St. Louis,2900321,2023-06-01,6.25,1.03
St. Louis,St. Louis,2900321,2023-05-01,6.0,1.1
St. Louis,St. Louis,2900321,2023-04-01,6.69,1.09
St. Louis,St. Louis,2900321,2023-03-01,6.48,1.01
St. Louis,St. Louis,2900321,2023-02-01,6.91,1.14
St. Louis,St. Louis,2900321,2023-01-01,7.34,0.97
St. Louis,St. Louis,2900321,2022-12-01,7.63,1.26
St. Louis,St. Louis,2900321,2022-11-01,6.99,1.13
St. Louis,St. Louis,2900321,2022-10-01,6.46,1.33
St. Louis,St. Louis,2900321,2022-09-01,6.23,1.36
St. Louis,St. Louis,2900321,2022-08-01,7.35,1.08
St. Louis,St. Louis,2900321,2022-07-01,7.06,1.1
St. Louis,St. Louis,2900321,2022-06-01,7.18,1.19
St. Louis,St. Louis,2900321,2022-05-01,6.9,1.15
St. Louis,St. Louis,2900321,2022-04-01,7.91,1.13
St. Louis,St. Louis,2900321,2022-03-01,7.36,1.09
St. Louis,St. Louis,2900321,2022-02-01,7.0,1.13
St. Louis,St. Louis,2900321,2022-01-01,7.54,1.11
St. Louis,St. Louis,2900321,2021-12-01,10.13,1.12
St. Louis,St. Louis,2900321,2021-11-01,8.44,1.1
St. Louis,St. Louis,2900321,2021-10-01,8.12,1.29
St. Louis,St. Louis,2900321,2021-09-01,7.76,1.41
St. Louis,St. Louis,2900321,2021-08-01,8.37,1.1
St. Louis,St. Louis,2900321,2021-07-01,7.97,1.13
St. Louis,St. Louis,2900321,2021-06-01,8.21,1.0
St. Louis,St. Louis,2900321,2021-05-01,8.05,1.03
St. Louis,St. Louis,2900321,2021-04-01,7.8,1.07
St. Louis,St. Louis,2900321,2021-03-01,7.5,1.08
St. Louis,St. Louis,2900321,2021-02-01,7.49,1.07
St. Louis,St. Louis,2900321,2021-01-01,8.33,1.33
St. Louis,St. Louis,2900321,2020-12-01,9.61,1.28
St. Louis,St. Louis,2900321,2020-11-01,8.0,1.08
St. Louis,St. Louis,2900321,2020-10-01,7.34,1.22
St. Louis,St. Louis,2900321,2020-09-01,7.46,1.18
St. Louis,St. Louis,2900321,2020-08-01,8.83,1.08
St. Louis,St. Louis,2900321,2020-07-01,7.17,1.24
St. Louis,St. Louis,2900321,2020-06-01,7.69,1.21
St. Louis,St. Louis,2900321,2020-05-01,7.81,1.26
St. Louis,St. Louis,2900321,2020-04-01,7.22,1.16
St. Louis,St. Louis,2900321,2020-03-01,6.32,1.3
St. Louis,St. Louis,2900321,2020-02-01,6.32,1.46
St. Louis,St. Louis,2900321,2020-01-01,9.32,1.4
St. Louis,St. Louis,2900321,2019-12-01,7.66,1.34
St. Louis,St. Louis,2900321,2019-11-01,7.13,1.43
St. Louis,St. Louis,2900321,2019-10-01,7.26,1.4
St. Louis,St. Louis,2900321,2019-09-01,6.43,1.41
St. Louis,St. Louis,2900321,2019-08-01,6.69,1.33
St. Louis,St. Louis,2900321,2019-07-01,7.09,1.3
St. Louis,St. Louis,2900321,2019-06-01,7.67,1.32
St. Louis,St. Louis,2900321,2019-05-01,7.18,1.34
St. Louis,St. Louis,2900321,2019-04-01,6.67,1.38
St. Louis,St. Louis,2900321,2019-03-01,6.99,1.4
St. Louis,St. Louis,2900321,2019-02-01,6.5,1.51
Orlando,Orlando-Kissimmee-Sanford,2900213,2024-01-01,6.37,1.18
Orlando,Orlando-Kissimmee-Sanford,2900213,2023-12-01,6.51,1.09
Orlando,Orlando-Kissimmee-Sanford,2900213,2023-11-01,6.33,1.01
Orlando,Orlando-Kissimmee-Sanford,2900213,2023-10-01,6.45,1.08
Orlando,Orlando-Kissimmee-Sanford,2900213,2023-09-01,6.36,1.02
Orlando,Orlando-Kissimmee-Sanford,2900213,2023-08-01,6.36,1.12
Orlando,Orlando-Kissimmee-Sanford,2900213,2023-07-01,6.38,0.97
Orlando,Orlando-Kissimmee-Sanford,2900213,2023-06-01,6.36,1.23
Orlando,Orlando-Kissimmee-Sanford,2900213,2023-05-01,6.29,1.04
Orlando,Orlando-Kissimmee-Sanford,2900213,2023-04-01,6.53,1.0
Orlando,Orlando-Kissimmee-Sanford,2900213,2023-03-01,6.45,0.9
Orlando,Orlando-Kissimmee-Sanford,2900213,2023-02-01,6.51,1.07
Orlando,Orlando-Kissimmee-Sanford,2900213,2023-01-01,6.52,1.21
Orlando,Orlando-Kissimmee-Sanford,2900213,2022-12-01,6.52,0.96
Orlando,Orlando-Kissimmee-Sanford,2900213,2022-11-01,6.22,1.27
Orlando,Orlando-Kissimmee-Sanford,2900213,2022-10-01,6.29,1.22
Orlando,Orlando-Kissimmee-Sanford,2900213,2022-09-01,6.35,1.14
Orlando,Orlando-Kissimmee-Sanford,2900213,2022-08-01,6.35,1.17
Orlando,Orlando-Kissimmee-Sanford,2900213,2022-07-01,6.33,1.24
Orlando,Orlando-Kissimmee-Sanford,2900213,2022-06-01,6.13,1.22
Orlando,Orlando-Kissimmee-Sanford,2900213,2022-05-01,6.13,1.03
Orlando,Orlando-Kissimmee-Sanford,2900213,2022-04-01,6.21,1.05
Orlando,Orlando-Kissimmee-Sanford,2900213,2022-03-01,6.88,1.11
Orlando,Orlando-Kissimmee-Sanford,2900213,2022-02-01,6.48,1.07
Orlando,Orlando-Kissimmee-Sanford,2900213,2022-01-01,6.92,1.13
Orlando,Orlando-Kissimmee-Sanford,2900213,2021-12-01,6.58,1.12
Orlando,Orlando-Kissimmee-Sanford,2900213,2021-11-01,7.2,1.04
Orlando,Orlando-Kissimmee-Sanford,2900213,2021-10-01,6.9,1.15
Orlando,Orlando-Kissimmee-Sanford,2900213,2021-09-01,6.45,1.27
Orlando,Orlando-Kissimmee-Sanford,2900213,2021-08-01,7.05,1.32
Orlando,Orlando-Kissimmee-Sanford,2900213,2021-07-01,6.98,1.18
Orlando,Orlando-Kissimmee-Sanford,2900213,2021-06-01,6.43,0.92
Orlando,Orlando-Kissimmee-Sanford,2900213,2021-05-01,6.53,0.93
Orlando,Orlando-Kissimmee-Sanford,2900213,2021-04-01,6.67,0.88
Orlando,Orlando-Kissimmee-Sanford,2900213,2021-03-01,6.7,0.95
Orlando,Orlando-Kissimmee-Sanford,2900213,2021-02-01,6.76,0.85
Orlando,Orlando-Kissimmee-Sanford,2900213,2021-01-01,7.14,1.07
Orlando,Orlando-Kissimmee-Sanford,2900213,2020-12-01,6.59,1.33
Orlando,Orlando-Kissimmee-Sanford,2900213,2020-11-01,6.77,1.32
Orlando,Orlando-Kissimmee-Sanford,2900213,2020-10-01,6.78,1.25
Orlando,Orlando-Kissimmee-Sanford,2900213,2020-09-01,6.74,1.27
Orlando,Orlando-Kissimmee-Sanford,2900213,2020-08-01,6.78,1.11
Orlando,Orlando-Kissimmee-Sanford,2900213,2020-07-01,6.89,1.06
Orlando,Orlando-Kissimmee-Sanford,2900213,2020-06-01,6.93,1.08
Orlando,Orlando-Kissimmee-Sanford,2900213,2020-05-01,6.86,1.07
Orlando,Orlando-Kissimmee-Sanford,2900213,2020-04-01,7.45,1.1
Orlando,Orlando-Kissimmee-Sanford,2900213,2020-03-01,7.05,1.29
Orlando,Orlando-Kissimmee-Sanford,2900213,2020-02-01,7.15,1.42
Orlando,Orlando-Kissimmee-Sanford,2900213,2020-01-01,7.56,1.32
Orlando,Orlando-Kissimmee-Sanford,2900213,2019-12-01,7.81,1.23
Orlando,Orlando-Kissimmee-Sanford,2900213,2019-11-01,7.62,1.26
Orlando,Orlando-Kissimmee-Sanford,2900213,2019-10-01,7.36,1.41
Orlando,Orlando-Kissimmee-Sanford,2900213,2019-09-01,7.33,1.39
Orlando,Orlando-Kissimmee-Sanford,2900213,2019-08-01,7.83,1.29
Orlando,Orlando-Kissimmee-Sanford,2900213,2019-07-01,7.54,1.21
Orlando,Orlando-Kissimmee-Sanford,2900213,2019-06-01,7.46,1.28
Orlando,Orlando-Kissimmee-Sanford,2900213,2019-05-01,7.42,1.17
Orlando,Orlando-Kissimmee-Sanford,2900213,2019-04-01,7.76,1.24
Orlando,Orlando-Kissimmee-Sanford,2900213,2019-03-01,6.91,1.14
Orlando,Orlando-Kissimmee-Sanford,2900213,2019-02-01,7.02,1.27
Charlotte,Charlotte-Concord-Gastonia,2899841,2024-01-01,5.6,1.4
Charlotte,Charlotte-Concord-Gastonia,2899841,2023-12-01,5.98,1.33
Charlotte,Charlotte-Concord-Gastonia,2899841,2023-11-01,5.85,1.43
Charlotte,Charlotte-Concord-Gastonia,2899841,2023-10-01,5.7,1.37
Charlotte,Charlotte-Concord-Gastonia,2899841,2023-09-01,5.56,1.22
Charlotte,Charlotte-Concord-Gastonia,2899841,2023-08-01,5.77,1.27
Charlotte,Charlotte-Concord-Gastonia,2899841,2023-07-01,5.5,1.15
Charlotte,Charlotte-Concord-Gastonia,2899841,2023-06-01,5.45,1.17
Charlotte,Charlotte-Concord-Gastonia,2899841,2023-05-01,5.23,1.06
Charlotte,Charlotte-Concord-Gastonia,2899841,2023-04-01,5.29,1.13
Charlotte,Charlotte-Concord-Gastonia,2899841,2023-03-01,5.48,1.02
Charlotte,Charlotte-Concord-Gastonia,2899841,2023-02-01,5.71,0.98
Charlotte,Charlotte-Concord-Gastonia,2899841,2023-01-01,5.56,1.13
Charlotte,Charlotte-Concord-Gastonia,2899841,2022-12-01,6.16,1.18
Charlotte,Charlotte-Concord-Gastonia,2899841,2022-11-01,6.03,1.02
Charlotte,Charlotte-Concord-Gastonia,2899841,2022-10-01,5.48,1.24
Charlotte,Charlotte-Concord-Gastonia,2899841,2022-09-01,5.94,1.15
Charlotte,Charlotte-Concord-Gastonia,2899841,2022-08-01,5.83,1.38
Charlotte,Charlotte-Concord-Gastonia,2899841,2022-07-01,5.71,1.33
Charlotte,Charlotte-Concord-Gastonia,2899841,2022-06-01,5.32,1.34
Charlotte,Charlotte-Concord-Gastonia,2899841,2022-05-01,5.0,1.44
Charlotte,Charlotte-Concord-Gastonia,2899841,2022-04-01,5.12,1.22
Charlotte,Charlotte-Concord-Gastonia,2899841,2022-03-01,5.29,1.32
Charlotte,Charlotte-Concord-Gastonia,2899841,2022-02-01,5.68,1.22
Charlotte,Charlotte-Concord-Gastonia,2899841,2022-01-01,5.77,1.24
Charlotte,Charlotte-Concord-Gastonia,2899841,2021-12-01,5.95,1.3
Charlotte,Charlotte-Concord-Gastonia,2899841,2021-11-01,5.54,1.35
Charlotte,Charlotte-Concord-Gastonia,2899841,2021-10-01,5.2,1.56
Charlotte,Charlotte-Concord-Gastonia,2899841,2021-09-01,5.43,1.58
Charlotte,Charlotte-Concord-Gastonia,2899841,2021-08-01,6.22,1.66
Charlotte,Charlotte-Concord-Gastonia,2899841,2021-07-01,6.04,1.49
Charlotte,Charlotte-Concord-Gastonia,2899841,2021-06-01,6.15,1.55
Charlotte,Charlotte-Concord-Gastonia,2899841,2021-05-01,6.56,1.45
Charlotte,Charlotte-Concord-Gastonia,2899841,2021-04-01,5.98,1.45
Charlotte,Charlotte-Concord-Gastonia,2899841,2021-03-01,6.09,1.26
Charlotte,Charlotte-Concord-Gastonia,2899841,2021-02-01,6.97,1.33
Charlotte,Charlotte-Concord-Gastonia,2899841,2021-01-01,6.43,1.42
Charlotte,Charlotte-Concord-Gastonia,2899841,2020-12-01,6.96,1.26
Charlotte,Charlotte-Concord-Gastonia,2899841,2020-11-01,7.04,1.32
Charlotte,Charlotte-Concord-Gastonia,2899841,2020-10-01,6.38,1.3
Charlotte,Charlotte-Concord-Gastonia,2899841,2020-09-01,6.1,1.26
Charlotte,Charlotte-Concord-Gastonia,2899841,2020-08-01,6.38,1.18
Charlotte,Charlotte-Concord-Gastonia,2899841,2020-07-01,6.66,1.05
Charlotte,Charlotte-Concord-Gastonia,2899841,2020-06-01,6.57,1.0
Charlotte,Charlotte-Concord-Gastonia,2899841,2020-05-01,6.43,0.93
Charlotte,Charlotte-Concord-Gastonia,2899841,2020-04-01,6.84,1.09
Charlotte,Charlotte-Concord-Gastonia,2899841,2020-03-01,6.68,1.46
Charlotte,Charlotte-Concord-Gastonia,2899841,2020-02-01,6.44,1.39
Charlotte,Charlotte-Concord-Gastonia,2899841,2020-01-01,6.76,1.42
Charlotte,Charlotte-Concord-Gastonia,2899841,2019-12-01,7.23,1.32
Charlotte,Charlotte-Concord-Gastonia,2899841,2019-11-01,7.47,1.46
Charlotte,Charlotte-Concord-Gastonia,2899841,2019-10-01,6.92,1.45
Charlotte,Charlotte-Concord-Gastonia,2899841,2019-09-01,7.05,1.39
Charlotte,Charlotte-Concord-Gastonia,2899841,2019-08-01,6.87,1.6
Charlotte,Charlotte-Concord-Gastonia,2899841,2019-07-01,6.65,1.35
Charlotte,Charlotte-Concord-Gastonia,2899841,2019-06-01,6.95,1.33
Charlotte,Charlotte-Concord-Gastonia,2899841,2019-05-01,6.42,1.41
Charlotte,Charlotte-Concord-Gastonia,2899841,2019-04-01,6.39,1.37
Charlotte,Charlotte-Concord-Gastonia,2899841,2019-03-01,6.81,1.14
Charlotte,Charlotte-Concord-Gastonia,2899841,2019-02-01,6.51,1.36
San Antonio,San Antonio-New Braunfels,2900331,2024-01-01,6.45,1.13
San Antonio,San Antonio-New Braunfels,2900331,2023-12-01,6.46,1.35
San Antonio,San Antonio-New Braunfels,2900331,2023-11-01,6.27,1.23
San Antonio,San Antonio-New Braunfels,2900331,2023-10-01,6.26,1.34
San Antonio,San Antonio-New Braunfels,2900331,2023-09-01,6.23,1.2
San Antonio,San Antonio-New Braunfels,2900331,2023-08-01,6.23,1.31
San Antonio,San Antonio-New Braunfels,2900331,2023-07-01,6.27,0.96
San Antonio,San Antonio-New Braunfels,2900331,2023-06-01,6.18,1.12
San Antonio,San Antonio-New Braunfels,2900331,2023-05-01,6.09,0.85
San Antonio,San Antonio-New Braunfels,2900331,2023-04-01,6.16,0.94
San Antonio,San Antonio-New Braunfels,2900331,2023-03-01,6.19,0.97
San Antonio,San Antonio-New Braunfels,2900331,2023-02-01,6.14,1.04
San Antonio,San Antonio-New Braunfels,2900331,2023-01-01,6.25,1.1
San Antonio,San Antonio-New Braunfels,2900331,2022-12-01,6.37,1.23
San Antonio,San Antonio-New Braunfels,2900331,2022-11-01,6.16,1.17
San Antonio,San Antonio-New Braunfels,2900331,2022-10-01,6.18,1.15
San Antonio,San Antonio-New Braunfels,2900331,2022-09-01,6.21,1.2
San Antonio,San Antonio-New Braunfels,2900331,2022-08-01,6.0,1.44
San Antonio,San Antonio-New Braunfels,2900331,2022-07-01,6.08,1.27
San Antonio,San Antonio-New Braunfels,2900331,2022-06-01,5.97,1.42
San Antonio,San Antonio-New Braunfels,2900331,2022-05-01,5.45,1.25
San Antonio,San Antonio-New Braunfels,2900331,2022-04-01,5.83,1.23
San Antonio,San Antonio-New Braunfels,2900331,2022-03-01,5.95,1.01
San Antonio,San Antonio-New Braunfels,2900331,2022-02-01,6.45,1.25
San Antonio,San Antonio-New Braunfels,2900331,2022-01-01,6.13,1.19
San Antonio,San Antonio-New Braunfels,2900331,2021-12-01,6.5,1.03
San Antonio,San Antonio-New Braunfels,2900331,2021-11-01,6.71,1.15
San Antonio,San Antonio-New Braunfels,2900331,2021-10-01,6.93,1.19
San Antonio,San Antonio-New Braunfels,2900331,2021-09-01,6.78,1.16
San Antonio,San Antonio-New Braunfels,2900331,2021-08-01,6.66,1.23
San Antonio,San Antonio-New Braunfels,2900331,2021-07-01,6.44,1.4
San Antonio,San Antonio-New Braunfels,2900331,2021-06-01,6.38,1.19
San Antonio,San Antonio-New Braunfels,2900331,2021-05-01,6.42,1.11
San Antonio,San Antonio-New Braunfels,2900331,2021-04-01,6.21,0.92
San Antonio,San Antonio-New Braunfels,2900331,2021-03-01,6.64,0.93
San Antonio,San Antonio-New Braunfels,2900331,2021-02-01,6.47,0.94
San Antonio,San Antonio-New Braunfels,2900331,2021-01-01,6.34,1.25
San Antonio,San Antonio-New Braunfels,2900331,2020-12-01,6.69,1.34
San Antonio,San Antonio-New Braunfels,2900331,2020-11-01,6.83,1.51
San Antonio,San Antonio-New Braunfels,2900331,2020-10-01,6.54,1.17
San Antonio,San Antonio-New Braunfels,2900331,2020-09-01,6.82,1.29
San Antonio,San Antonio-New Braunfels,2900331,2020-08-01,6.82,1.27
San Antonio,San Antonio-New Braunfels,2900331,2020-07-01,7.18,1.04
San Antonio,San Antonio-New Braunfels,2900331,2020-06-01,7.17,1.09
San Antonio,San Antonio-New Braunfels,2900331,2020-05-01,6.8,1.11
San Antonio,San Antonio-New Braunfels,2900331,2020-04-01,6.79,1.03
San Antonio,San Antonio-New Braunfels,2900331,2020-03-01,7.31,1.25
San Antonio,San Antonio-New Braunfels,2900331,2020-02-01,7.1,1.34
